City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Beringovskiy,RU,2022-10-01 04:52:38,63.05,179.3167,40.12,84,100,33.33
279,Mizdah,LY,2022-10-01 04:52:38,31.4451,12.9801,82.54,17,100,4.94
280,Maniago,IT,2022-10-01 04:52:38,46.1706,12.7078,56.8,96,20,3.44
281,Vila,PT,2022-10-01 04:52:39,42.0304,-8.1588,45.48,82,93,2.21
282,Olafsvik,IS,2022-10-01 04:52:39,64.8945,-23.7142,46.96,83,100,20.98
283,Velyka Mykhaylivka,UA,2022-10-01 04:52:39,47.0794,29.8514,64.94,58,53,3.0
284,Togur,RU,2022-10-01 04:52:40,58.3631,82.8265,36.36,63,38,6.91
285,Mecca,SA,2022-10-01 04:52:40,21.4267,39.8261,85.23,49,2,1.92
286,Iclod,RO,2022-10-01 04:52:41,46.9833,23.8,48.31,90,74,3.4
287,Bud,US,2022-10-01 04:52:41,39.447,-86.1758,55.42,69,0,7.7
288,Shimoda,JP,2022-10-01 04:52:41,34.6667,138.95,80.96,56,0,8.28
289,Jumla,NP,2022-10-01 04:52:42,29.2747,82.1838,70.34,43,3,4.09
290,Maniitsoq,GL,2022-10-01 04:52:42,65.4167,-52.9,35.56,79,100,8.66
291,Yar-Sale,RU,2022-10-01 04:52:43,66.8333,70.8333,33.73,58,97,16.51
292,Teya,RU,2022-10-01 04:52:43,60.3778,92.6267,36.95,49,63,4.16
293,Barra Patuca,HN,2022-10-01 04:52:43,15.8,-84.2833,79.56,77,100,14.36
294,Bugasong,PH,2022-10-01 04:52:44,11.0439,122.0659,85.68,68,97,5.32
295,Gat,IL,2022-10-01 04:48:09,31.61,34.7642,87.4,75,0,1.63
296,Acapulco,MX,2022-10-01 04:49:52,16.8634,-99.8901,79.92,84,94,3.96
297,Saldanha,ZA,2022-10-01 04:52:44,-33.0117,17.9442,46.45,78,63,9.93
298,Prokhorovka,RU,2022-10-01 04:52:45,51.0374,36.7325,58.57,93,60,6.22
299,Bethel,US,2022-10-01 04:52:16,41.3712,-73.414,56.64,83,0,1.99
300,Sao Joao Da Barra,BR,2022-10-01 04:47:59,-21.6403,-41.0511,67.24,73,97,5.82
301,Hirara,JP,2022-10-01 04:52:46,24.8,125.2833,87.66,74,40,13.8
302,Shimizu,JP,2022-10-01 04:52:46,43.0061,142.8847,80.35,55,3,3.62
303,Menongue,AO,2022-10-01 04:52:46,-14.6585,17.691,62.2,59,19,4.25
304,Hervey Bay,AU,2022-10-01 04:52:03,-25.2986,152.8535,76.01,62,86,7.0
305,Iqaluit,CA,2022-10-01 04:52:47,63.7506,-68.5145,33.53,74,100,11.5
306,Winslow,US,2022-10-01 04:52:47,35.0242,-110.6974,68.18,34,75,10.36
307,Vershino-Shakhtaminskiy,RU,2022-10-01 04:52:48,51.3012,117.8868,46.9,56,100,10.11
308,El Alto,PE,2022-10-01 04:52:48,-4.2714,-81.2147,63.95,78,66,13.22
309,Devonport,AU,2022-10-01 04:52:48,-41.1667,146.35,57.09,51,1,6.22
310,Morant Bay,JM,2022-10-01 04:52:49,17.8815,-76.4093,78.42,83,100,2.71
311,Sitka,US,2022-10-01 04:52:49,57.0531,-135.33,58.89,82,100,14.97
312,Calbuco,CL,2022-10-01 04:52:50,-41.768,-73.1273,43.81,86,2,9.89
313,Nemuro,JP,2022-10-01 04:52:50,43.3236,145.575,68.02,84,67,22.95
314,Kapit,MY,2022-10-01 04:52:51,2.0167,112.9333,94.8,47,100,2.26
315,Japura,ID,2022-10-01 04:52:51,-0.3167,102.35,86.72,71,92,1.66
316,Bayan,CN,2022-10-01 04:52:51,46.0833,127.4,58.53,54,67,3.2
317,Lubao,PH,2022-10-01 04:52:52,14.9167,120.55,92.91,65,17,5.86
318,Hasaki,JP,2022-10-01 04:52:20,35.7333,140.8333,83.21,66,5,17.2
319,Beloha,MG,2022-10-01 04:52:52,-25.1667,45.05,76.41,47,0,5.99
320,Goderich,CA,2022-10-01 04:52:53,43.7501,-81.7165,47.91,87,90,4.61
321,Staryy Nadym,RU,2022-10-01 04:52:53,65.6118,72.6842,32.99,61,100,12.95
322,Washougal,US,2022-10-01 04:52:54,45.5826,-122.3534,66.69,86,0,11.99
323,Uyemskiy,RU,2022-10-01 04:53:54,64.4743,40.8524,44.65,100,100,2.24
324,Mantamados,GR,2022-10-01 04:53:55,39.3117,26.3339,66.25,80,23,2.17
325,Aloleng,PH,2022-10-01 04:53:55,16.1307,119.7824,85.73,68,2,6.31
326,Itoman,JP,2022-10-01 04:53:55,26.1247,127.6694,88.57,66,75,10.36
327,Evensk,RU,2022-10-01 04:53:56,61.95,159.2333,35.02,99,100,8.01
328,Port Hawkesbury,CA,2022-10-01 04:53:56,45.6169,-61.3485,53.58,91,0,9.22
329,Te Anau,NZ,2022-10-01 04:53:57,-45.4167,167.7167,53.55,53,1,3.6
330,Malya,TZ,2022-10-01 04:53:57,-2.9833,33.5167,73.65,55,95,4.14
331,Hami,CN,2022-10-01 04:53:57,42.8,93.45,62.49,31,98,8.03
332,Pahrump,US,2022-10-01 04:53:58,36.2083,-115.9839,79.25,20,0,1.99
333,Bestobe,KZ,2022-10-01 04:53:58,52.4994,73.0975,35.4,52,8,4.45
334,Baykit,RU,2022-10-01 04:53:59,61.67,96.37,35.65,53,81,4.7
335,Springbok,ZA,2022-10-01 04:53:59,-29.6643,17.8865,51.87,43,71,5.19
336,Trelew,AR,2022-10-01 04:53:59,-43.249,-65.3051,55.36,58,19,5.95
337,Rayong,TH,2022-10-01 04:54:00,12.8333,101.4333,85.3,89,100,7.52
338,Lorengau,PG,2022-10-01 04:54:00,-2.0226,147.2712,84.76,63,62,8.43
339,Puerto Escondido,MX,2022-10-01 04:54:01,15.85,-97.0667,77.07,88,69,4.23
340,Hvolsvollur,IS,2022-10-01 04:54:01,63.7533,-20.2243,44.91,94,100,6.11
341,Dicabisagan,PH,2022-10-01 04:54:02,17.0818,122.4157,86.68,65,6,5.7
342,Bilma,NE,2022-10-01 04:54:02,18.6853,12.9164,85.89,36,3,3.85
343,Tura,IN,2022-10-01 04:54:02,25.5198,90.2201,88.63,58,49,2.39
344,Port Blair,IN,2022-10-01 04:54:03,11.6667,92.75,77.04,88,100,10.36
345,Hamilton,US,2022-10-01 04:53:13,39.1834,-84.5333,57.43,63,100,1.01
346,Sanbu,CN,2022-10-01 04:54:04,33.4594,119.1453,91.29,43,48,10.2
347,Antofagasta,CL,2022-10-01 04:54:04,-23.65,-70.4,56.48,82,44,3.11
348,Campbell River,CA,2022-10-01 04:50:43,50.0163,-125.2446,59.45,93,20,2.3
349,Peniche,PT,2022-10-01 04:54:05,39.3558,-9.3811,57.92,93,88,10.96
350,Ko Samui,TH,2022-10-01 04:54:05,9.5357,99.9357,89.51,55,40,4.61
351,Alofi,NU,2022-10-01 04:54:05,-19.0595,-169.9187,75.09,73,23,20.09
352,Santa Maria,BR,2022-10-01 04:52:25,-29.6842,-53.8069,56.44,98,99,2.33
353,Buraydah,SA,2022-10-01 04:54:06,26.326,43.975,70.25,16,0,4.54
354,Miesbach,DE,2022-10-01 04:54:06,47.789,11.8338,47.53,93,87,2.59
355,Kavieng,PG,2022-10-01 04:54:07,-2.5744,150.7967,82.72,73,78,12.5
356,Vanimo,PG,2022-10-01 04:54:07,-2.6741,141.3028,85.19,66,46,9.89
357,Haines Junction,CA,2022-10-01 04:54:08,60.7522,-137.5108,42.75,87,100,3.44
358,Plettenberg Bay,ZA,2022-10-01 04:54:08,-34.0527,23.3716,57.67,74,60,5.86
359,Tiksi,RU,2022-10-01 04:54:09,71.6872,128.8694,19.54,87,59,8.97
360,Vuktyl,RU,2022-10-01 04:54:09,63.8567,57.3094,34.65,83,100,11.81
361,Cariati,IT,2022-10-01 04:54:10,39.4922,16.9594,68.31,85,66,5.46
362,Hofn,IS,2022-10-01 04:54:10,64.2539,-15.2082,45.59,86,100,2.21
363,Mount Gambier,AU,2022-10-01 04:54:11,-37.8333,140.7667,65.23,55,6,6.42
364,Emerald,AU,2022-10-01 04:54:11,-23.5333,148.1667,80.35,33,56,2.95
365,Tazovskiy,RU,2022-10-01 04:54:11,67.4667,78.7,32.79,73,96,13.4
366,Atambua,ID,2022-10-01 04:54:12,-9.1061,124.8925,83.57,62,69,5.35
367,Kalemie,CD,2022-10-01 04:55:12,-5.9475,29.1947,75.15,58,81,5.12
368,Porto-Vecchio,FR,2022-10-01 04:55:13,41.591,9.2795,62.26,63,75,12.66
369,Pisco,PE,2022-10-01 04:55:13,-13.7,-76.2167,61.02,82,0,6.91
370,Smirnykh,RU,2022-10-01 04:55:15,49.75,142.8333,42.93,94,100,5.64
371,Elat,IL,2022-10-01 04:55:15,29.5581,34.9482,80.44,41,0,11.5
372,Vila Franca Do Campo,PT,2022-10-01 04:55:15,37.7167,-25.4333,65.19,86,28,1.77
373,Tilichiki,RU,2022-10-01 04:55:16,60.4667,166.1,35.8,97,100,4.94
374,Saint Anthony,US,2022-10-01 04:55:16,45.0205,-93.218,62.13,65,0,0.0
375,Sibiti,CG,2022-10-01 04:55:17,-3.6819,13.3499,69.84,95,100,2.68
376,Koungou,YT,2022-10-01 04:55:17,-12.7336,45.2042,76.71,73,40,8.05
377,Sao Jose Da Coroa Grande,BR,2022-10-01 04:55:18,-8.8978,-35.1478,73.38,84,28,8.55
378,Sambava,MG,2022-10-01 04:54:22,-14.2667,50.1667,71.6,65,55,8.68
379,Santa Engracia,ES,2022-10-01 04:55:18,41.9406,-1.3245,55.13,81,83,4.41
380,Synya,RU,2022-10-01 04:55:19,65.3718,58.0387,35.15,76,100,11.59
381,Charters Towers,AU,2022-10-01 04:55:19,-20.1,146.2667,83.62,28,83,5.21
382,Port Shepstone,ZA,2022-10-01 04:55:20,-30.7414,30.455,70.03,89,99,18.03
383,Cidreira,BR,2022-10-01 04:55:20,-30.1811,-50.2056,60.3,94,100,11.45
384,Olinda,BR,2022-10-01 04:52:02,-8.0089,-34.8553,76.73,73,40,11.5
385,Yamethin,MM,2022-10-01 04:55:21,20.4333,96.15,80.82,85,100,7.45
386,Toowoomba,AU,2022-10-01 04:55:21,-27.55,151.9667,66.25,67,100,5.99
387,Eregli,TR,2022-10-01 04:55:22,37.5133,34.0467,70.74,45,0,1.63
388,Callaway,US,2022-10-01 04:55:22,30.153,-85.5699,66.0,85,69,5.73
389,Sioux Lookout,CA,2022-10-01 04:51:21,50.1001,-91.917,46.47,93,100,8.05
390,Prince Rupert,CA,2022-10-01 04:55:23,54.3161,-130.3201,58.69,89,100,13.8
391,Shuangcheng,CN,2022-10-01 04:55:23,45.35,126.2833,47.88,51,35,4.9
392,Jalu,LY,2022-10-01 04:55:24,29.0331,21.5482,84.15,29,0,10.07
393,Sayyan,YE,2022-10-01 04:55:24,15.1718,44.3244,63.5,18,1,4.14
394,Xuddur,SO,2022-10-01 04:55:25,4.1213,43.8894,75.94,57,0,16.42
395,Ust-Nera,RU,2022-10-01 04:55:25,64.5667,143.2,25.9,83,100,3.47
396,Ahuimanu,US,2022-10-01 04:55:26,21.4447,-157.8378,81.75,72,0,6.91
397,Altay,CN,2022-10-01 04:55:26,47.8667,88.1167,33.67,41,11,6.46
398,Rome,US,2022-10-01 04:55:27,34.257,-85.1647,62.01,58,0,3.0
399,Mackay,AU,2022-10-01 04:55:27,-21.15,149.2,74.14,56,59,7.85
400,Bayonet Point,US,2022-10-01 04:55:27,28.3267,-82.6834,69.94,89,0,1.01
401,Maragogi,BR,2022-10-01 04:50:51,-9.0122,-35.2225,72.75,84,29,8.05
402,Little Current,CA,2022-10-01 04:55:28,45.9793,-81.9248,51.85,67,2,5.79
403,Wagar,SD,2022-10-01 04:55:28,16.1525,36.2032,82.56,57,29,12.35
404,Ballina,AU,2022-10-01 04:55:29,-28.8667,153.5667,62.78,99,100,14.97
405,Langsa,ID,2022-10-01 04:55:29,4.4683,97.9683,86.02,65,99,3.36
406,Merrill,US,2022-10-01 04:53:52,45.1805,-89.6835,47.97,97,0,0.0
407,Rong Kwang,TH,2022-10-01 04:55:30,18.339,100.3174,83.68,98,100,1.9
408,Sosnytsya,UA,2022-10-01 04:55:30,51.5239,32.4999,57.11,93,62,5.14
409,Dikson,RU,2022-10-01 04:55:31,73.5069,80.5464,34.68,89,100,15.57
410,Yebaishou,CN,2022-10-01 04:55:31,41.3975,119.6408,71.58,43,100,7.11
411,Walvis Bay,NA,2022-10-01 04:56:32,-22.9575,14.5053,56.35,88,100,10.36
412,Innisfail,AU,2022-10-01 04:56:32,-17.5333,146.0333,78.78,57,55,9.22
413,Sabha,LY,2022-10-01 04:56:32,27.0377,14.4283,81.19,17,0,14.16
414,Saint-Paul,RE,2022-10-01 04:56:33,-21.0096,55.2707,75.31,67,7,3.58
415,Kropotkin,RU,2022-10-01 04:56:33,45.4375,40.5756,67.95,56,1,4.56
416,Suba,PH,2022-10-01 04:56:33,10.8438,121.0102,83.66,73,98,4.25
417,Slave Lake,CA,2022-10-01 04:55:45,55.2834,-114.769,53.58,94,0,4.61
418,Katherine,AU,2022-10-01 04:56:34,-14.4667,132.2667,99.07,17,96,11.68
419,Tagusao,PH,2022-10-01 04:56:35,9.1924,117.8141,83.28,74,99,6.02
420,High Level,CA,2022-10-01 04:56:35,58.5169,-117.136,53.71,82,75,0.0
421,Turbiv,UA,2022-10-01 04:56:35,49.3479,28.7212,54.95,85,85,6.4
422,Nantucket,US,2022-10-01 04:53:03,41.2835,-70.0995,58.14,55,100,13.53
423,Mandera,KE,2022-10-01 04:56:36,3.9366,41.867,78.57,53,0,13.65
424,Port Hedland,AU,2022-10-01 04:56:36,-20.3167,118.5667,84.25,54,0,16.11
425,Biak,ID,2022-10-01 04:56:37,-0.9131,122.8766,85.01,60,21,3.15
426,Camana,PE,2022-10-01 04:56:37,-16.6228,-72.7111,60.04,80,84,7.27
427,Teeli,RU,2022-10-01 04:56:37,51.0333,90.2333,30.31,44,52,1.05
428,Panjab,AF,2022-10-01 04:56:38,34.388,67.0233,55.04,22,0,5.03
429,Srednekolymsk,RU,2022-10-01 04:56:38,67.45,153.6833,30.29,90,100,13.53
430,Los Llanos De Aridane,ES,2022-10-01 04:56:38,28.6585,-17.9182,66.13,74,75,10.36
431,Geraldton,AU,2022-10-01 04:56:39,-28.7667,114.6,79.21,38,0,12.66
432,Salisbury,GB,2022-10-01 04:56:14,51.0693,-1.7957,57.51,91,75,9.22
433,Palmer,US,2022-10-01 04:56:39,42.1584,-72.3287,52.52,83,100,2.21
434,Kaniama,CD,2022-10-01 04:56:40,-7.5667,24.1833,67.82,85,65,2.37
435,Kpandu,GH,2022-10-01 04:56:40,6.9954,0.2931,73.89,90,100,1.23
436,Igarka,RU,2022-10-01 04:56:41,67.4667,86.5833,33.75,73,88,10.36
437,Rafai,CF,2022-10-01 04:56:41,4.95,23.9167,68.54,92,29,1.19
438,Beira,MZ,2022-10-01 04:56:41,-19.8436,34.8389,68.09,100,20,5.01
439,Divnogorsk,RU,2022-10-01 04:56:42,55.9594,92.3619,32.74,57,100,11.23
440,Boyabat,TR,2022-10-01 04:56:42,41.4689,34.7667,66.13,61,0,2.44
441,Karratha,AU,2022-10-01 04:56:43,-20.7377,116.8463,80.29,49,2,15.12
442,Manzhouli,CN,2022-10-01 04:56:43,49.6,117.4333,53.31,49,90,8.97
443,Kyra,RU,2022-10-01 04:56:43,49.5776,111.9753,48.51,58,100,11.63
444,Celestun,MX,2022-10-01 04:56:44,20.8667,-90.4,76.57,61,45,6.62
445,Saryg-Sep,RU,2022-10-01 04:56:44,51.5,95.6,26.35,77,88,3.58
446,Jaisalmer,IN,2022-10-01 04:56:45,26.9147,70.9181,88.9,29,0,15.93
447,Bodden Town,KY,2022-10-01 04:56:45,19.2833,-81.25,81.93,72,100,7.29
448,Waipawa,NZ,2022-10-01 04:56:45,-41.4122,175.5153,45.52,93,100,8.97
449,Tocopilla,CL,2022-10-01 04:56:46,-22.092,-70.1979,58.82,69,4,3.22
450,Makokou,GA,2022-10-01 04:56:46,0.5738,12.8642,66.83,99,66,2.51
451,Kaeo,NZ,2022-10-01 04:56:47,-35.1,173.7833,65.32,94,96,10.87
452,Abnub,EG,2022-10-01 04:56:47,27.2696,31.1511,79.02,31,0,6.51
453,Abu Dhabi,AE,2022-10-01 04:53:56,24.4667,54.3667,86.11,74,0,8.05
454,Margate,GB,2022-10-01 04:53:01,51.3813,1.3862,56.3,96,95,1.99
455,Zhigansk,RU,2022-10-01 04:56:48,66.7697,123.3711,29.07,77,100,2.53
456,Huanren,CN,2022-10-01 04:56:48,41.2647,125.3667,73.65,65,90,1.74
457,Morondava,MG,2022-10-01 04:56:48,-20.2833,44.2833,74.59,62,0,1.14
458,Port Lincoln,AU,2022-10-01 04:57:49,-34.7333,135.8667,61.81,66,3,10.07
459,Puerto Del Rosario,ES,2022-10-01 04:57:49,28.5004,-13.8627,71.35,68,75,26.46
460,Cranbrook,CA,2022-10-01 04:57:50,49.4999,-115.7688,53.44,87,40,0.0
461,Saint-Francois,FR,2022-10-01 04:57:50,46.4154,3.9054,49.44,81,100,9.22
462,Andra,RU,2022-10-01 04:57:51,62.5147,65.8878,33.08,56,74,10.49
463,Carauari,BR,2022-10-01 04:57:51,-4.8828,-66.8958,73.8,91,94,4.07
464,Havre-Saint-Pierre,CA,2022-10-01 04:57:51,50.2334,-63.5986,48.2,93,40,6.91
465,Neiafu,TO,2022-10-01 04:57:52,-18.65,-173.9833,79.48,69,75,8.05
466,Kaputa,ZM,2022-10-01 04:57:52,-8.4689,29.6619,75.6,43,44,1.74
467,Pauini,BR,2022-10-01 04:57:53,-7.7136,-66.9764,72.91,76,77,2.98
468,Samarai,PG,2022-10-01 04:57:53,-10.6167,150.6667,83.7,70,5,13.44
469,Bima,ID,2022-10-01 04:57:53,-8.4667,118.7167,85.82,65,77,2.84
470,Pringsewu,ID,2022-10-01 04:57:54,-5.3582,104.9744,89.17,57,63,3.85
471,Gushikawa,JP,2022-10-01 04:57:54,26.3544,127.8686,87.03,62,18,6.62
472,Ulvila,FI,2022-10-01 04:57:55,61.4284,21.871,33.87,93,19,3.44
473,Longonjo,AO,2022-10-01 04:57:55,-12.9067,15.2533,61.75,91,10,3.0
474,Yichun,CN,2022-10-01 04:57:55,47.7,128.9,54.97,42,12,3.49
475,Machico,PT,2022-10-01 04:57:56,32.7,-16.7667,70.72,75,40,12.66
476,San Antonio,US,2022-10-01 04:56:42,29.4241,-98.4936,75.65,45,0,6.67
477,Nueva Guinea,NI,2022-10-01 04:57:56,11.6876,-84.4562,71.53,97,100,3.04
478,El Jicaro,GT,2022-10-01 04:57:57,14.9167,-89.9,72.28,97,82,1.95
479,Kavaratti,IN,2022-10-01 04:57:57,10.5669,72.642,81.37,75,100,9.4
480,Ponte San Nicolo,IT,2022-10-01 04:57:58,45.3705,11.9211,58.98,95,59,7.0
481,Karpogory,RU,2022-10-01 04:57:58,64.0019,44.4451,44.73,97,100,6.46
482,Goure,NE,2022-10-01 04:57:58,13.9835,10.2704,82.92,51,79,3.49
483,Novocheremshansk,RU,2022-10-01 04:57:59,54.3571,50.1666,50.38,75,100,6.15
484,Buin,CL,2022-10-01 04:57:59,-33.7333,-70.75,66.11,67,96,2.57
485,Terrace Bay,CA,2022-10-01 04:57:59,48.7834,-87.1,47.95,90,94,9.6
486,Souillac,MU,2022-10-01 04:58:00,-20.5167,57.5167,68.38,83,75,8.05
487,Tautira,PF,2022-10-01 04:58:00,-17.7333,-149.15,77.2,70,2,6.62
488,Poum,NC,2022-10-01 04:58:01,-20.2333,164.0167,73.72,66,11,16.37
489,Poltavka,RU,2022-10-01 04:58:01,54.3663,71.7632,35.58,54,11,4.05
490,Minab,IR,2022-10-01 04:58:02,27.1467,57.0801,85.95,65,0,2.86
491,Summerville,US,2022-10-01 04:56:34,33.0185,-80.1757,60.6,95,100,6.91
492,Terra Roxa,BR,2022-10-01 04:58:02,-23.8557,-50.0314,53.55,98,69,2.53
493,Chumikan,RU,2022-10-01 04:58:03,54.7183,135.315,47.35,37,13,10.87
494,Anadyr,RU,2022-10-01 04:58:03,64.75,177.4833,37.9,69,40,4.47
495,Adiake,CI,2022-10-01 04:58:04,5.2863,-3.304,74.12,93,91,7.14
496,Chipinge,ZW,2022-10-01 04:58:04,-20.1883,32.6236,68.05,42,19,1.3
497,Eyl,SO,2022-10-01 04:58:04,7.9803,49.8164,79.86,71,53,16.51
498,San Cristobal,VE,2022-10-01 04:54:12,7.7669,-72.225,68.18,99,100,3.65
499,Salinas,US,2022-10-01 04:54:30,36.6777,-121.6555,60.42,81,2,1.1
500,Aripuana,BR,2022-10-01 04:58:05,-9.1667,-60.6333,70.88,96,62,3.56
501,Dabat,ET,2022-10-01 04:58:05,12.9842,37.765,57.16,74,86,2.89
502,Manzanillo,CU,2022-10-01 04:56:38,20.3433,-77.1167,75.43,84,100,4.07
503,Sistranda,NO,2022-10-01 04:58:06,63.7256,8.834,49.96,68,100,9.4
504,Joshimath,IN,2022-10-01 04:59:07,30.5667,79.5667,72.37,54,54,6.13
505,Yinchuan,CN,2022-10-01 04:59:07,38.4681,106.2731,79.61,37,22,4.97
506,Oistins,BB,2022-10-01 04:59:07,13.0667,-59.5333,82.49,83,75,17.27
507,Bo Phloi,TH,2022-10-01 04:59:08,14.3236,99.5161,79.16,84,100,5.99
508,Airai,TL,2022-10-01 04:59:08,-8.9266,125.4092,71.2,73,100,1.32
509,Kongoussi,BF,2022-10-01 04:59:09,13.3258,-1.5347,76.42,74,96,4.56
510,Nkayi,CG,2022-10-01 04:59:09,-4.1841,13.2884,75.33,84,100,5.91
511,Tobe,JP,2022-10-01 04:59:10,33.7447,132.7901,77.9,73,20,6.91
512,Ravar,IR,2022-10-01 04:59:10,31.2656,56.8055,80.49,9,0,0.72
513,Carmen,MX,2022-10-01 04:59:11,18.6333,-91.8333,77.2,70,57,8.28
514,Sinnamary,GF,2022-10-01 04:59:11,5.3833,-52.95,77.36,89,10,10.07
515,Quatre Cocos,MU,2022-10-01 04:55:10,-20.2078,57.7625,74.08,66,13,12.55
516,Obihiro,JP,2022-10-01 04:59:12,42.9172,143.2044,81.81,59,13,1.36
517,Tigil,RU,2022-10-01 04:59:12,57.8,158.6667,44.69,73,94,7.52
518,Rocha,UY,2022-10-01 04:59:13,-34.4833,-54.3333,48.25,94,53,3.53
519,Acari,PE,2022-10-01 04:59:13,-15.4311,-74.6158,63.14,71,86,2.17
520,Flinders,AU,2022-10-01 04:59:13,-34.5833,150.8552,62.19,78,77,4.0
521,Conde,BR,2022-10-01 04:59:14,-7.2597,-34.9075,72.86,94,20,6.91
522,Kirakira,SB,2022-10-01 04:59:14,-10.4544,161.9205,83.12,73,24,6.06
523,Tim,RU,2022-10-01 04:59:15,51.6222,37.1244,56.84,94,81,5.14
524,Valdemarpils,LV,2022-10-01 04:56:17,57.3707,22.5919,42.85,88,39,5.5
525,Angoram,PG,2022-10-01 04:59:15,-4.0625,144.0661,90.66,51,60,8.12
526,Ambanja,MG,2022-10-01 04:54:22,-13.6833,48.45,76.5,59,88,2.51
527,Atasu,KZ,2022-10-01 04:59:16,48.6814,71.6433,35.49,37,0,13.24
528,Palu,ID,2022-10-01 04:59:16,-0.8917,119.8707,90.99,55,40,4.36
529,Quepos,CR,2022-10-01 04:59:17,9.4236,-84.1652,75.18,88,100,2.59
530,Codrington,AU,2022-10-01 04:59:17,-38.2667,141.9667,60.15,71,4,12.01
531,Tabas,IR,2022-10-01 04:59:17,33.5959,56.9244,84.34,14,0,1.32
532,Betsiamites,CA,2022-10-01 04:59:18,48.9413,-68.646,54.0,77,30,7.92
533,Lamisahan,PH,2022-10-01 04:59:18,7.0708,122.1583,86.83,70,40,9.22
534,Rosetta,EG,2022-10-01 04:59:19,31.4044,30.4164,80.98,71,0,6.64
535,Kot Samaba,PK,2022-10-01 04:59:19,28.5522,70.4684,93.56,30,0,14.27
536,Tongliao,CN,2022-10-01 04:59:20,43.6125,122.2653,65.21,43,94,7.43
537,Omagh,GB,2022-10-01 04:59:20,54.6,-7.3,49.55,90,79,12.62
538,Mogwase,ZA,2022-10-01 04:59:21,-25.185,27.2665,67.64,32,1,3.02
539,Lukulu,ZM,2022-10-01 04:59:21,-14.3707,23.242,67.57,31,43,5.1
540,Acarau,BR,2022-10-01 04:59:21,-2.8856,-40.12,77.72,82,78,16.64
541,Kokkola,FI,2022-10-01 04:59:22,63.8385,23.1307,39.92,97,100,0.0
542,Matagami,CA,2022-10-01 04:59:22,49.7502,-77.6328,41.11,87,100,4.61
543,Oktyabrskiy,RU,2022-10-01 04:59:23,54.4815,53.471,45.05,75,100,8.05
544,Umm Kaddadah,SD,2022-10-01 04:59:23,13.6017,26.6876,81.73,56,64,7.67
545,Kirando,TZ,2022-10-01 04:59:24,-7.4167,30.6,79.2,50,69,6.69
546,Scarborough,GB,2022-10-01 04:57:30,54.2797,-0.4044,51.66,91,69,1.99
547,Khomutovka,RU,2022-10-01 04:59:24,51.9207,34.5619,56.68,96,87,6.29
548,Mundo Nuevo,MX,2022-10-01 04:59:25,18.7,-95.5,78.67,67,7,10.25
549,Lasa,IT,2022-10-01 04:59:25,46.6166,10.7002,45.7,94,76,1.92
550,Baillif,GP,2022-10-01 05:00:25,16.0202,-61.7463,74.7,71,100,0.78
551,Bundaberg,AU,2022-10-01 05:00:26,-24.85,152.35,72.59,59,99,9.31
552,Coruripe,BR,2022-10-01 04:57:07,-10.1256,-36.1756,71.4,80,18,5.75
553,Komsomolskiy,UZ,2022-10-01 05:00:27,40.4272,71.7189,65.12,32,100,6.91
554,Polunochnoye,RU,2022-10-01 05:00:27,60.8697,60.4153,29.35,74,72,7.05
555,Tucumcari,US,2022-10-01 05:00:27,35.1717,-103.725,67.12,27,94,11.36
556,Murygino,RU,2022-10-01 05:00:28,58.7383,49.4582,43.29,93,96,8.7
557,Flin Flon,CA,2022-10-01 05:00:29,54.7682,-101.865,44.26,69,100,5.23
